"Year,""District"",""Code"",""Location"",""Robbery"",""Street_robbery"",""Injury"",""Agg_assault"",""Threat"",""Theft"",""Car"",""From_car"",""Bike"",""Burglary"",""Fire"",""Arson"",""Damage"",""Graffiti"",""Drugs"",""Local"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-07"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-10"",""0.11"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-16"",""0.25"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-23"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-24"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-25"",""0.23"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-26"",""3.30"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-27"",""0.16"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-29"",""0.41"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-30"",""0.57"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-10-31"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-07"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-11"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-12"",""0.48"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-13"",""0.33"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-14"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-18"",""0.09"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-19"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-21"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-22"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-25"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-26"",""0.12"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-11-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-02"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-06"",""0.42"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-07"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-08"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-11"",""0.17"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-18"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-19"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-22"",""0.12"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-24"",""0.03"",""0.2"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-25"",""0.16"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-27"",""0.09"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-28"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-29"",""0.14"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-30"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2021-12-31"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-01"",""0.79"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-02"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-05"",""0.23"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-07"",""0.38"",""5.8"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-08"",""0.00"",""0.0"",""3.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-09"",""0.10"",""0.0"",""3.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-16"",""0.37"",""0.8"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-17"",""1.16"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-20"",""0.30"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-23"",""0.02"",""0.2"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-25"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-28"",""0.13"",""1.2"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-29"",""0.77"",""7.3"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-30"",""0.00"",""0.0"",""7.1"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-01-31"",""0.00"",""0.0"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-01"",""0.00"",""0.0"",""5.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-02"",""0.00"",""0.0"",""3.9"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-03"",""0.42"",""0.0"",""2.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-04"",""0.72"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-06"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-07"",""0.15"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-08"",""0.07"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-13"",""0.23"",""1.6"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-14"",""0.00"",""0.0"",""1.2"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-17"",""0.31"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-18"",""0.33"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-19"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-22"",""0.26"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-25"",""0.74"",""0.4"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-02-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-03"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-06"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-07"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-09"",""0.56"",""0.4"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-12"",""0.50"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-14"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-16"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-17"",""0.08"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-18"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-19"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-23"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-24"",""0.93"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-25"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-03-31"",""0.07"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-01"",""0.28"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-02"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-03"",""0.12"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-04"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-05"",""0.04"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-06"",""0.45"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-07"",""1.12"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-08"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-09"",""0.05"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-12"",""0.07"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-13"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-14"",""0.06"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-15"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-16"",""0.20"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-18"",""0.85"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-19"",""1.24"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-20"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-25"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-26"",""0.02"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-27"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-28"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-04-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-01"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-02"",""0.23"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-03"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-04"",""0.08"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-05"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-06"",""0.69"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-07"",""0.92"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-08"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-09"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-10"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-11"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-12"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-13"",""0.03"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-14"",""0.22"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-15"",""0.10"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-16"",""0.12"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-17"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-18"",""0.01"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-19"",""0.73"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-20"",""0.40"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-21"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-22"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-23"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-24"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-25"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-26"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-27"",""0.27"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-28"",""0.72"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-29"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-30"",""0.00"",""0.0"",""0.0"""
"""USW00094728"",""NY CITY CENTRAL PARK, NY US"",""2022-05-31"",""0.00"",""0.0"",""0.0"""
